DOY;Hour;Rg;RdRg;Group
238;10;598.9;0.922691601;237
238;11;774;0.594186047;237
238;12;530.1;0.909262403;237
238;13;441.1;0.978009522;237
238;14;315;0.966031746;237
238;15;503.1;0.86185649;237
238;16;333.4;0.956508698;237
238;17;248;0.97016129;237
238;18;179.7;0.857540345;237
238;19;22.5;1;237
238;20;0.465;1;237
238;21;0.421;1;237
238;22;0.409;1;237
238;23;0.41;1;237
238;24;0.402;1;237
239;1;0.393;1;238
239;2;0.4;1;238
239;3;0.383;1;238
239;4;0.389;1;238
239;5;0.709;1;238
239;6;47.54;1;238
239;7;117.4;1;238
239;8;149.5;0.997993311;238
239;9;393.6;0.989329268;238
239;10;635.7;0.941324524;238
239;11;665.1;0.926176515;238
239;12;757;0.83989432;238
239;13;549;0.974681239;238
239;14;677.3;0.691569467;238
239;15;945;0.624550265;238
239;16;1006;0.374950298;238
239;17;639.6;0.309412133;238
239;18;227.7;0.691699605;238
239;19;43.81;0.927870349;238
239;20;0.419;1;238
239;21;0.381;1;238
239;22;0.374;1;238
239;23;0.367;1;238
239;24;0.362;1;238
240;1;0.36;1;239
240;2;0.357;1;239
240;3;0.362;1;239
240;4;0.38;1;239
240;5;0.387;1;239
240;6;13.42;1;239
240;7;40.61;1;239
240;8;57;1;239
240;9;186.4;0.997854077;239
240;10;333.9;0.992812219;239
240;11;384.9;0.996102884;239
240;12;443.8;0.985804416;239
240;13;374;0.980481283;239
240;14;287.3;0.965541246;239
240;15;859;0.724330617;239
240;16;840;0.442142857;239
240;17;598.2;0.345202273;239
240;18;247.8;0.567393059;239
240;19;37.07;0.916374427;239
240;20;0.405;1;239
240;21;0.37;1;239
240;22;0.368;1;239
240;23;0.36;1;239
240;24;0.355;1;239
241;1;0.359;1;240
241;2;0.361;1;240
241;3;0.353;1;240
241;4;0.376;1;240
241;5;0.479;1;240
241;6;13.86;1;240
241;7;75.6;1;240
241;8;194.1;0.998969603;240
241;9;267.7;1;240
241;10;215.4;1;240
241;11;166.3;1;240
241;12;249.6;0.997195513;240
241;13;416.8;0.995921305;240
241;14;520.8;0.93202765;240
241;15;189;0.993121693;240
241;16;206.4;0.997093023;240
241;17;304.6;0.80006566;240
241;18;207;0.651690821;240
241;19;37.11;0.866612773;240
241;20;0.39;1;240
241;21;0.363;1;240
241;22;0.362;1;240
241;23;0.353;1;240
241;24;0.359;1;240
242;1;0.368;1;241
242;2;0.37;1;241
242;3;0.363;1;241
242;4;0.365;1;241
242;5;0.953;1;241
242;6;69.9;0.77739628;241
242;7;405.7;0.395366034;241
242;8;737;0.250067843;241
242;9;849;0.298939929;241
242;10;1049;0.32735939;241
242;11;1384;0.268280347;241
242;12;1415;0.358586572;241
242;13;819;0.619291819;241
242;14;835;0.641437126;241
242;15;748;0.603342246;241
242;16;721;0.42149792;241
242;17;633.6;0.285984848;241
242;18;268.5;0.453258845;241
242;19;30.46;0.884110309;241
242;20;0.388;1;241
242;21;0.369;1;241
242;22;0.354;1;241
242;23;0.357;1;241
242;24;0.357;1;241
243;1;0.36;1;242
243;2;0.357;1;242
243;3;0.367;1;242
243;4;0.361;1;242
243;5;0.779;1;242
243;6;43.6;0.946330275;242
243;7;233.1;0.868725869;242
243;8;653.8;0.31553992;242
243;9;940;0.233510638;242
243;10;1234;0.178363047;242
243;11;1431;0.195248078;242
243;12;1461;0.212320329;242
243;13;1485;0.20026936;242
243;14;1330;0.227593985;242
243;15;1201;0.202164863;242
243;16;918;0.220915033;242
243;17;604.7;0.285265421;242
243;18;259.1;0.432265535;242
243;19;28.96;0.871546961;242
243;20;0.439;1;242
243;21;0.416;1;242
243;22;0.379;1;242
243;23;0.409;1;242
243;24;0.397;1;242
244;1;0.38;1;243
244;2;0.385;1;243
244;3;0.378;1;243
244;4;0.375;1;243
244;5;0.775;1;243
244;6;45.28;0.972173145;243
244;7;309.9;0.514682156;243
244;8;648.2;0.325516816;243
244;9;962;0.203014553;243
244;10;1260;0.19015873;243
244;11;1427;0.175122635;243
244;12;1475;0.247118644;243
244;13;1309;0.35355233;243
244;14;1275;0.395058824;243
244;15;825;0.611151515;243
244;16;531.5;0.795484478;243
244;17;275.9;0.84523378;243
244;18;84.1;0.988109394;243
244;19;10.07;1;243
244;20;0.589;1;243
244;21;0.489;1;243
244;22;0.423;1;243
244;23;0.412;1;243
244;24;0.396;1;243
245;1;0.396;1;244
245;2;0.393;1;244
245;3;0.396;1;244
245;4;0.409;1;244
245;5;0.449;1;244
245;6;30.7;1;244
245;7;167.6;0.803699284;244
245;8;476.9;0.745229608;244
245;9;754;0.662466844;244
245;10;804;0.770771144;244
245;11;1002;0.785429142;244
245;12;911;0.909989023;244
245;13;944;0.852754237;244
245;14;705;0.903120567;244
245;15;589.8;0.951508986;244
245;16;289;0.990311419;244
245;17;156.8;0.996173469;244
245;18;71.4;0.995798319;244
245;19;4.995;1;244
245;20;0.611;1;244
245;21;0.623;1;244
245;22;0.569;1;244
245;23;0.542;1;244
245;24;0.475;1;244
246;1;0.447;1;245
246;2;0.486;1;245
246;3;0.504;1;245
246;4;0.516;1;245
246;5;0.466;1;245
246;6;9.5;1;245
246;7;69.2;1;245
246;8;222.7;0.986528963;245
246;9;402.9;0.964755522;245
246;10;747;0.871352075;245
246;11;733;0.861391542;245
246;12;741;0.97705803;245
246;13;784;0.932397959;245
246;14;738;0.68495935;245
246;15;364.5;0.969272977;245
246;16;290.5;0.967297762;245
246;17;165;0.96969697;245
246;18;89.3;0.955207167;245
246;19;11.36;1;245
246;20;0.572;1;245
246;21;0.59;1;245
246;22;0.635;1;245
246;23;0.557;1;245
246;24;0.574;1;245
247;1;0.541;1;246
247;2;0.603;1;246
247;3;0.538;1;246
247;4;0.483;1;246
247;5;0.493;1;246
247;6;26.54;1;246
247;7;97.5;0.988717949;246
247;8;116.8;0.991438356;246
247;9;260.7;0.990410433;246
247;10;421.1;0.988838756;246
247;11;662.7;0.922136713;246
247;12;640.4;0.969706433;246
247;13;882;0.941043084;246
247;14;982;0.610081466;246
247;15;548.7;0.775104793;246
247;16;452.5;0.782762431;246
247;17;272.2;0.926891991;246
247;18;127.3;0.890809112;246
247;19;15.16;1;246
247;20;0.56;1;246
247;21;0.502;1;246
247;22;0.455;1;246
247;23;0.423;1;246
247;24;0.411;1;246
248;1;0.397;1;247
248;2;0.393;1;247
248;3;0.383;1;247
248;4;0.375;1;247
248;5;0.503;1;247
248;6;40.94;0.986809966;247
248;7;293.8;0.616746086;247
248;8;646.8;0.34554731;247
248;9;907;0.223814774;247
248;10;1110;0.255495495;247
248;11;1225;0.363265306;247
248;12;1265;0.378339921;247
248;13;1216;0.417845395;247
248;14;1065;0.428356808;247
248;15;1021;0.34201763;247
248;16;752;0.324468085;247
248;17;456.8;0.409588441;247
248;18;163.9;0.642464918;247
248;19;11.48;1;247
248;20;0.578;1;247
248;21;0.472;1;247
248;22;0.449;1;247
248;23;0.441;1;247
248;24;0.518;1;247
249;1;0.507;1;248
249;2;0.446;1;248
249;3;0.461;1;248
249;4;0.423;1;248
249;5;0.462;1;248
249;6;44.45;0.865466817;248
249;7;289.8;0.48447205;248
249;8;615.3;0.27628799;248
249;9;888;0.18795045;248
249;10;1135;0.174096916;248
249;11;1316;0.182294833;248
249;12;1387;0.176423937;248
249;13;1395;0.170250896;248
249;14;1275;0.182352941;248
249;15;1050;0.211238095;248
249;16;799;0.225782228;248
249;17;492.6;0.310799838;248
249;18;170.7;0.559461043;248
249;19;11.44;0.979020979;248
249;20;0.703;1;248
249;21;0.706;1;248
249;22;0.64;1;248
249;23;0.596;1;248
249;24;0.534;1;248
250;1;0.496;1;249
250;2;0.456;1;249
250;3;0.428;1;249
250;4;0.392;1;249
250;5;0.396;1;249
250;6;10.33;1;249
250;7;66.92;1;249
250;8;150.7;0.99734572;249
250;9;302.6;0.979841375;249
250;10;549.9;0.866157483;249
250;11;960;0.646875;249
250;12;719;0.676773296;249
250;13;689.8;0.975500145;249
250;14;699.4;0.900629111;249
250;15;435;0.916091954;249
250;16;512.7;0.703725375;249
250;17;478.2;0.443120033;249
250;18;140.6;0.812233286;249
250;19;10.11;1;249
250;20;0.5;1;249
250;21;0.468;1;249
250;22;0.426;1;249
250;23;0.419;1;249
250;24;0.416;1;249
251;1;0.381;1;250
251;2;0.381;1;250
251;3;0.371;1;250
251;4;0.366;1;250
251;5;0.406;1;250
251;6;43.14;0.949930459;250
251;7;248;0.756854839;250
251;8;477.8;0.543532859;250
251;9;848;0.331132075;250
251;10;1061;0.336757776;250
251;11;1184;0.541976351;250
251;12;1389;0.422030238;250
251;13;1042;0.39452975;250
251;14;1360;0.255073529;250
251;15;1169;0.23182207;250
251;16;663.1;0.338108883;250
251;17;522.7;0.400612206;250
251;18;161.4;0.609045849;250
251;19;8.05;1;250
251;20;0.451;1;250
251;21;0.397;1;250
251;22;0.403;1;250
251;23;0.411;1;250
251;24;0.409;1;250
252;1;0.4;1;251
252;2;0.404;1;251
252;3;0.37;1;251
252;4;0.364;1;251
252;5;0.38;1;251
252;6;33.58;0.95890411;251
252;7;202.7;0.757276764;251
252;8;516.8;0.436726006;251
252;9;861;0.255168409;251
252;10;1021;0.298432909;251
252;11;1263;0.268962787;251
252;12;1367;0.209436723;251
252;13;1375;0.199418182;251
252;14;1278;0.226447574;251
252;15;1057;0.284673605;251
252;16;473.5;0.705174234;251
252;17;305.2;0.825360419;251
252;18;105.6;0.921401515;251
252;19;5.445;1;251
252;20;0.435;1;251
252;21;0.403;1;251
252;22;0.396;1;251
252;23;0.384;1;251
252;24;0.365;1;251
253;1;0.366;1;252
253;2;0.368;1;252
253;3;0.369;1;252
253;4;0.367;1;252
253;5;0.365;1;252
253;6;20.65;1;252
253;7;193.6;0.808367769;252
253;8;549.2;0.376911872;252
253;9;756;0.286243386;252
253;10;1002;0.225249501;252
253;11;1330;0.258571429;252
253;12;1340;0.215298507;252
253;13;1172;0.357593857;252
253;14;1082;0.373012939;252
253;15;1028;0.345428016;252
253;16;796;0.234798995;252
253;17;493.1;0.307442709;252
253;18;149.1;0.565392354;252
253;19;5.827;1;252
253;20;0.517;1;252
253;21;0.428;1;252
253;22;0.403;1;252
253;23;0.427;1;252
253;24;0.389;1;252
254;1;0.412;1;253
254;2;0.422;1;253
254;3;0.403;1;253
254;4;0.402;1;253
254;5;0.381;1;253
254;6;29.61;0.976359338;253
254;7;219.9;0.655752615;253
254;8;520.4;0.403727902;253
254;9;789;0.3;253
254;10;1031;0.283026188;253
254;11;1103;0.388576609;253
254;12;1285;0.287159533;253
254;13;1247;0.34659182;253
254;14;1155;0.327878788;253
254;15;983;0.327263479;253
254;16;713;0.350070126;253
254;17;415.5;0.451263538;253
254;18;92.4;0.758658009;253
254;19;3.924;1;253
254;20;0.769;1;253
254;21;0.763;1;253
254;22;0.754;1;253
254;23;0.687;1;253
254;24;0.697;1;253
255;1;0.544;1;254
255;2;0.533;1;254
255;3;0.499;1;254
255;4;0.456;1;254
255;5;0.471;1;254
255;6;28.87;0.993072393;254
255;7;237.7;0.885570046;254
255;8;475.3;0.729854829;254
255;9;569.1;0.796696538;254
255;10;576.3;0.857192434;254
255;11;1201;0.420566195;254
255;12;1256;0.340605096;254
255;13;1156;0.383564014;254
255;14;1140;0.499912281;254
255;15;476.9;0.585867058;254
255;16;330.7;0.730873904;254
255;17;294.4;0.816915761;254
255;18;100.2;0.798403194;254
255;19;4.495;1;254
255;20;0.548;1;254
255;21;0.644;1;254
255;22;0.547;1;254
255;23;0.499;1;254
255;24;0.471;1;254
256;1;0.475;1;255
256;2;0.465;1;255
256;3;0.421;1;255
256;4;0.407;1;255
256;5;0.408;1;255
256;6;24.83;1;255
256;7;171.9;0.848749273;255
256;8;456.9;0.532063909;255
256;9;755;0.492317881;255
256;10;890;0.5;255
256;11;1165;0.487467811;255
256;12;850;0.808705882;255
256;13;701;0.913837375;255
256;14;960;0.624270833;255
256;15;603;0.805472637;255
256;16;587.8;0.660939095;255
256;17;287.1;0.786485545;255
256;18;65.04;0.981703567;255
256;19;1.949;1;255
256;20;0.507;1;255
256;21;0.447;1;255
256;22;0.506;1;255
256;23;0.568;1;255
256;24;0.62;1;255
257;1;0.571;1;256
257;2;0.595;1;256
257;3;0.589;1;256
257;4;0.6;1;256
257;5;0.59;1;256
257;6;11.46;1;256
257;7;118.1;0.977138019;256
257;8;276.3;0.801664857;256
257;9;478.2;0.813258051;256
257;10;329.9;0.984843892;256
257;11;773;0.80465718;256
257;12;882;0.844671202;256
257;13;1207;0.525683513;256
257;14;1098;0.368761384;256
257;15;1038;0.36300578;256
257;16;428.3;0.632967546;256
257;17;196.4;0.952138493;256
257;18;65.02;0.987080898;256
257;19;1.95;1;256
257;20;0.599;1;256
257;21;0.597;1;256
257;22;0.507;1;256
257;23;0.53;1;256
257;24;0.61;1;256
258;1;0.571;1;257
258;2;0.496;1;257
258;3;0.525;1;257
258;4;0.537;1;257
258;5;0.512;1;257
258;6;5.27;1;257
258;7;52.42;1;257
258;8;161;0.996273292;257
258;9;216.8;0.995848708;257
258;10;178.1;0.990454801;257
258;11;217.4;0.992640294;257
258;12;352.1;0.992047714;257
258;13;238.5;0.990356394;257
258;14;224.7;0.987538941;257
258;15;227.3;0.98900132;257
258;16;144.2;0.989597781;257
258;17;94.4;0.996822034;257
258;18;29.01;1;257
258;19;0.929;1;257
258;20;0.474;1;257
258;21;0.531;1;257
258;22;0.476;1;257
258;23;0.435;1;257
258;24;0.429;1;257
259;1;0.473;1;258
259;2;0.555;0.920720721;258
259;3;0.463;1;258
259;4;0.451;1;258
259;5;0.435;1;258
259;6;8.46;1;258
259;7;70.7;0.998585573;258
259;8;123.6;0.99433657;258
259;9;168.9;0.99526347;258
259;10;193.2;0.994306418;258
259;11;201;0.995024876;258
259;12;533.7;0.964212104;258
259;13;675.2;0.930835308;258
259;14;465.6;0.929338488;258
259;15;361.3;0.918350401;258
259;16;451.7;0.808722603;258
259;17;304.2;0.714332676;258
259;18;62.82;0.934097421;258
259;19;1.965;1;258
259;20;0.508;1;258
259;21;0.477;1;258
259;22;0.485;1;258
259;23;0.512;1;258
259;24;0.503;1;258
260;1;0.606;0.915841584;259
260;2;0.541;0.985212569;259
260;3;0.534;1;259
260;4;0.564;0.946808511;259
260;5;0.491;1;259
260;6;4.084;1;259
260;7;46.75;1;259
260;8;82.6;0.997578692;259
260;9;165.5;0.990332326;259
260;10;260.1;0.989619377;259
260;11;335.6;0.99135876;259
260;12;302.6;0.992068738;259
260;13;737;0.966078697;259
260;14;416.6;0.980556889;259
260;15;276.3;0.989866088;259
260;16;338.8;0.828807556;259
260;17;312.9;0.690955577;259
260;18;80;0.871625;259
260;19;1.576;1;259
260;20;0.433;1;259
260;21;0.392;1;259
260;22;0.393;1;259
260;23;0.413;1;259
260;24;0.409;1;259
261;1;0.427;1;260
261;2;0.451;1;260
261;3;0.405;1;260
261;4;0.393;1;260
261;5;0.412;1;260
261;6;4.103;1;260
261;7;41.59;1;260
261;8;174;0.995402299;260
261;9;405.9;0.954668638;260
261;10;749;0.603204272;260
261;11;783;0.595146871;260
261;12;893;0.537737962;260
261;13;1150;0.507043478;260
261;14;809;0.540049444;260
261;15;846;0.441252955;260
261;16;630.7;0.401775805;260
261;17;367.4;0.476864453;260
261;18;64.44;0.783209187;260
261;19;1.164;1;260
261;20;0.391;1;260
261;21;0.388;1;260
261;22;0.39;1;260
261;23;0.385;1;260
261;24;0.422;1;260
262;1;0.408;1;261
262;2;0.427;1;261
262;3;0.408;1;261
262;4;0.372;1;261
262;5;0.38;1;261
262;6;4.04;1;261
262;7;70.5;1;261
262;8;115.7;0.992221262;261
262;9;273.6;0.98501462;261
262;10;709;0.645980254;261
262;11;1079;0.402594995;261
262;12;1196;0.365886288;261
262;13;1070;0.373457944;261
262;14;1095;0.412968037;261
262;15;647.8;0.610064835;261
262;16;571.5;0.478915136;261
262;17;363.7;0.467418202;261
262;18;63.16;0.799715009;261
262;19;0.973;1;261
262;20;0.383;1;261
262;21;0.373;1;261
262;22;0.369;1;261
262;23;0.372;1;261
262;24;0.367;1;261
263;1;0.364;1;262
263;2;0.367;1;262
263;3;0.36;1;262
263;4;0.364;1;262
263;5;0.359;1;262
263;6;10.27;1;262
263;7;153.8;0.666449935;262
263;8;499.6;0.335668535;262
263;9;791;0.258027813;262
263;10;1046;0.260707457;262
263;11;1208;0.299172185;262
263;12;1260;0.270555556;262
263;13;1278;0.255868545;262
263;14;1167;0.247386461;262
263;15;952;0.271323529;262
263;16;653.6;0.30370257;262
263;17;343.4;0.419336051;262
263;18;67.22;0.72136269;262
263;19;0.98;1;262
263;20;0.515;1;262
263;21;0.493;1;262
263;22;0.447;1;262
263;23;0.413;1;262
263;24;0.389;1;262
264;1;0.386;1;263
264;2;0.397;1;263
264;3;0.386;1;263
264;4;0.383;1;263
264;5;0.394;1;263
264;6;13.02;0.966973886;263
264;7;175;0.587428571;263
264;8;477.6;0.294179229;263
264;9;785;0.197579618;263
264;10;1065;0.171830986;263
264;11;1234;0.181118314;263
264;12;1266;0.180647709;263
264;13;1265;0.18513834;263
264;14;1157;0.193085566;263
264;15;941;0.223698193;263
264;16;644.8;0.269075682;263
264;17;330.2;0.389158086;263
264;18;61.95;0.712187248;263
264;19;1.042;1;263
264;20;0.82;1;263
264;21;0.732;1;263
264;22;0.658;1;263
264;23;0.676;1;263
264;24;0.591;1;263
265;1;0.536;1;264
265;2;0.593;1;264
265;3;0.51;1;264
265;4;0.515;1;264
265;5;0.481;1;264
265;6;4.266;1;264
265;7;90.5;0.979005525;264
265;8;154;0.973376623;264
265;9;132.4;0.990936556;264
265;10;243.1;0.99876594;264
265;11;223.2;0.996863799;264
265;12;875;0.868571429;264
265;13;1230;0.379512195;264
265;14;524.8;0.734184451;264
265;15;409.3;0.934278036;264
265;16;363.1;0.950702286;264
265;17;176.5;0.913314448;264
265;18;50.9;0.890569745;264
265;19;0.593;1;264
265;20;0.41;1;264
265;21;0.421;1;264
265;22;0.408;1;264
265;23;0.381;1;264
265;24;0.386;1;264
266;1;0.395;1;265
266;2;0.38;1;265
266;3;0.38;1;265
266;4;0.371;1;265
266;5;0.392;1;265
266;6;6.699;1;265
266;7;93.8;0.980810235;265
266;8;271.1;0.819254887;265
266;9;649.3;0.586939781;265
266;10;920;0.450869565;265
266;11;1116;0.456362007;265
266;12;1109;0.331199279;265
266;13;861;0.545644599;265
266;14;867;0.602652826;265
266;15;446.1;0.948217888;265
266;16;299.3;0.941530237;265
266;17;123.8;0.977382876;265
266;18;7.56;1;265
266;19;0.522;1;265
266;20;0.492;1;265
266;21;0.469;1;265
266;22;0.459;1;265
266;23;0.434;1;265
266;24;0.428;1;265
267;1;0.413;1;266
267;2;0.443;1;266
267;3;0.422;1;266
267;4;0.455;1;266
267;5;0.465;1;266
267;6;5.804;1;266
267;7;70.4;0.948295455;266
267;8;328.9;0.838248708;266
267;9;448;0.927678571;266
267;10;368.7;0.971792785;266
267;11;482.1;0.978635138;266
267;12;491.2;0.94747557;266
267;13;489.9;0.973668096;266
267;14;307.5;0.98699187;266
267;15;246.8;0.981766613;266
267;16;243.3;0.980682285;266
267;17;279.5;0.686940966;266
267;18;37.34;0.887787895;266
267;19;0.553;1;266
267;20;0.449;1;266
267;21;0.462;1;266
267;22;0.48;1;266
267;23;0.451;1;266
267;24;0.441;1;266
268;1;0.426;1;267
268;2;0.431;1;267
268;3;0.424;1;267
268;4;0.431;1;267
268;5;0.445;1;267
268;6;1.63;1;267
268;7;154.2;0.798962387;267
268;8;498;0.572690763;267
268;9;470.2;0.782645683;267
268;10;855;0.61625731;267
268;11;733;0.478444748;267
268;12;530.7;0.534388543;267
268;13;1197;0.292648287;267
268;14;829;0.316405308;267
268;15;729;0.445953361;267
268;16;387.3;0.584301575;267
268;17;279.8;0.543959971;267
268;18;33.84;0.878841608;267
268;19;0.489;1;267
268;20;0.515;1;267
268;21;0.469;1;267
268;22;0.446;1;267
268;23;0.446;1;267
268;24;0.453;1;267
269;1;0.443;1;268
269;2;0.41;1;268
269;3;0.407;1;268
269;4;0.389;1;268
269;5;0.4;1;268
269;6;2.473;1;268
269;7;49.93;1;268
269;8;219.6;0.931693989;268
269;9;311.9;0.976595063;268
269;10;514.6;0.87193937;268
269;11;809;0.543139679;268
269;12;887;0.577339346;268
269;13;1028;0.435797665;268
269;14;915;0.429071038;268
269;15;913;0.31796276;268
269;16;503.9;0.454256797;268
269;17;196.3;0.727457972;268
269;18;30.79;0.89899318;268
269;19;0.449;1;268
269;20;0.423;1;268
269;21;0.389;1;268
269;22;0.379;1;268
269;23;0.375;1;268
269;24;0.371;1;268
270;1;0.37;1;269
270;2;0.367;1;269
270;3;0.363;1;269
270;4;0.367;1;269
270;5;0.356;1;269
270;6;4.991;1;269
270;7;104.6;0.735181644;269
270;8;407.4;0.508100147;269
270;9;786;0.393256997;269
270;10;880;0.514318182;269
270;11;1000;0.5577;269
270;12;849;0.76819788;269
270;13;865;0.78150289;269
270;14;579.6;0.914768806;269
270;15;438.9;0.961038961;269
270;16;293.1;0.938587513;269
270;17;150.7;0.96549436;269
270;18;26.25;0.99047619;269
270;19;0.441;1;269
270;20;0.42;1;269
270;21;0.405;1;269
270;22;0.388;1;269
270;23;0.398;1;269
270;24;0.393;1;269
271;1;0.394;1;270
271;2;0.375;1;270
271;3;0.406;1;270
271;4;0.403;1;270
271;5;0.403;1;270
271;6;3.89;1;270
271;7;107.3;0.889095993;270
271;8;275;0.526181818;270
271;9;730;0.262191781;270
271;10;1004;0.227589641;270
271;11;1181;0.233361558;270
271;12;1238;0.342487884;270
271;13;1042;0.500191939;270
271;14;1083;0.257617729;270
271;15;874;0.29576659;270
271;16;360.2;0.488617435;270
271;17;105.4;0.94971537;270
271;18;25.32;0.875592417;270
271;19;0.53;1;270
271;20;0.541;1;270
271;21;0.504;1;270
271;22;0.481;1;270
271;23;0.479;1;270
271;24;0.476;1;270
272;1;0.436;1;271
272;2;0.465;1;271
272;3;0.499;1;271
272;4;0.446;1;271
272;5;0.447;1;271
272;6;1.835;1;271
272;7;46.92;1;271
272;8;183.6;0.983660131;271
272;9;554.7;0.65044168;271
272;10;851;0.551703878;271
272;11;947;0.59968321;271
272;12;823;0.655771567;271
272;13;665.6;0.766526442;271
272;14;525.1;0.829175395;271
272;15;176.4;0.964285714;271
272;16;78.9;0.980988593;271
272;17;80.1;0.990012484;271
272;18;8.8;1;271
272;19;0.605;1;271
272;20;0.649;1;271
272;21;0.625;1;271
